509,"SAGARANTEN, 45583",1045
510,"SUMBERJAYA, 45583",1045
511,"BAKOM, 45562",1046
512,"CAGEUR, 45562",1046
513,"CIKUPA, 45562",1046
514,"CIMENGA, 45562",1046
515,"CIPASUNG, 45562",1046
516,"DARMA, 45562",1046
517,"GUNUNGSIRAH, 45562",1046
518,"JAGARA, 45562",1046
519,"KARANGANYAR, 45562",1046
520,"KARANGSARI, 45562",1046
521,"KAWAHMANUK, 45562",1046
522,"PANINGGARAN, 45562",1046
523,"PARUNG, 45562",1046
524,"SAGARAHIANG, 45562",1046
525,"SAKERTA BARAT, 45562",1046
526,"SAKERTA TIMUR, 45562",1046
527,"SITUSARI, 45562",1046
528,"SUKARASA, 45562",1046
529,"TUGUMULYA, 45562",1046
530,"CIKANANGA, 45571",1047
531,"CIRUKEM, 45571",1047
532,"CITIUSARI, 45571",1047
533,"GARAWANGI, 45571",1047
534,"GEWOK, 45571",1047
535,"KADATUAN, 45571",1047
536,"KARAMATWANGI, 45571",1047
537,"KUTAKEMBARAN, 45571",1047
538,"LENGKONG, 45571",1047
539,"MANCAGAR, 45571",1047
540,"MEKARMULYA, 45571",1047
541,"PAKEMBANGAN, 45572",1047
542,"PURWASARI, 45571",1047
543,"SUKAIMUT, 45571",1047
544,"SUKAMULYA, 45571",1047
545,"TAMBAKBAYA, 45571",1047
546,"TEMBONG, 45571",1047
547,"BUNIGEULIS, 45564",1048
548,"CIKONDANG, 45564",1048
549,"CITAPEN, 45564",1048
550,"HANTARA, 45564",1048
551,"PAKAPASAN GIRANG, 45564",1048
552,"PAKAPASAN HILIR, 45564",1048
553,"PASIRAGUNG, 45564",1048
554,"TUDAGAN, 45564",1048
555,"BABAKANMULYA, 45554",1049
556,"CINIRU, 45554",1049
557,"JALAKSANA, 45554",1049
558,"MANISKIDUL, 45554",1049
559,"MANISLOR, 45554",1049
560,"PADAMENAK, 45554",1049
561,"PEUSING, 45554",1049
562,"SADAMANTRA, 45554",1049
563,"SANGKANERANG, 45554",1049
564,"SAYANA, 45554",1049
565,"SEMBAWA, 45554",1049
566,"SIDAMULYA, 45554",1049
567,"SINDANGBARANG, 45554",1049
568,"SUKAMUKTI, 45554",1049
569,"BATIN TIKAL, 33121",104
